,Date,Country,Phase,Passing Rate,region,all_passing_rate,pct_diff,pct_diff_display,extreme_month,phase_threshold
201,2025-10-01,FRA,Funded,0.35,West Europe,0.36,-0.010000000000000009,-1.0000000000000009,False,0.1
202,2025-10-01,UKR,Phase 1,0.15,East Europe,0.18,-0.03,-3.0,False,0.1
203,2025-10-01,SAU,Phase 1,0.44,Asia,0.18,0.26,26.0,True,0.1
204,2025-10-01,FRA,Phase 2,0.39,West Europe,0.38,0.010000000000000009,1.0000000000000009,False,0.1
205,2025-10-01,UKR,Phase 2,0.55,East Europe,0.38,0.17000000000000004,17.000000000000004,True,0.1
206,2025-10-01,FRA,Phase 1,0.17,West Europe,0.18,-0.009999999999999981,-0.9999999999999981,False,0.1
207,2025-10-01,USA,Phase 1,0.16,Other,0.18,-0.01999999999999999,-1.9999999999999991,False,0.1
208,2025-10-01,SVK,Funded,0.5,East Europe,0.36,0.14,14.000000000000002,True,0.1
209,2025-10-01,GBR,Phase 1,0.18,West Europe,0.18,0.0,0.0,False,0.1
210,2025-10-01,AUS,Funded,0.36,Other,0.36,0.0,0.0,False,0.1
211,2025-10-01,ARE,Phase 1,0.24,Asia,0.18,0.06,6.0,False,0.1
212,2025-10-01,SVK,Phase 2,0.0,East Europe,0.38,-0.38,-38.0,False,0.1
213,2025-10-01,GBR,Phase 2,0.31,West Europe,0.38,-0.07,-7.000000000000001,False,0.1
214,2025-10-01,AUS,Phase 2,0.5,Other,0.38,0.12,12.0,True,0.1
215,2025-10-01,ARE,Phase 2,0.41,Asia,0.38,0.02999999999999997,2.9999999999999973,False,0.1
216,2025-10-01,CHN,Phase 2,0.5,Asia,0.38,0.12,12.0,True,0.1
217,2025-10-01,AUS,Phase 1,0.19,Other,0.18,0.010000000000000009,1.0000000000000009,False,0.1
218,2025-10-01,GBR,Funded,0.21,West Europe,0.36,-0.15,-15.0,False,0.1
219,2025-10-01,ARE,Funded,0.57,Asia,0.36,0.20999999999999996,20.999999999999996,True,0.1
220,2025-10-01,KOR,Funded,0.0,Asia,0.36,-0.36,-36.0,False,0.1
221,2025-10-01,CAN,Funded,0.31,Other,0.36,-0.04999999999999999,-4.999999999999999,False,0.1
222,2025-10-01,UKR,Funded,0.42,East Europe,0.36,0.06,6.0,False,0.1
223,2025-10-01,IND,Funded,0.4,Asia,0.36,0.040000000000000036,4.0000000000000036,False,0.1
224,2025-10-01,BGR,Phase 1,0.28,East Europe,0.18,0.10000000000000003,10.000000000000004,True,0.1
225,2025-10-01,NLD,Phase 2,0.38,West Europe,0.38,0.0,0.0,False,0.1
226,2025-10-01,NGA,Phase 2,0.41,Other,0.38,0.02999999999999997,2.9999999999999973,False,0.1
227,2025-10-01,MYS,Phase 1,0.26,Asia,0.18,0.08000000000000002,8.000000000000002,False,0.1
228,2025-10-01,HKG,Phase 1,0.0,Asia,0.18,-0.18,-18.0,False,0.1
229,2025-10-01,POL,Phase 2,0.38,East Europe,0.38,0.0,0.0,False,0.1
230,2025-10-01,IND,Phase 1,0.23,Asia,0.18,0.05000000000000002,5.000000000000002,False,0.1
231,2025-10-01,RUS,Phase 2,0.4,East Europe,0.38,0.020000000000000018,2.0000000000000018,False,0.1
